Structure,File,Extracted Energy,Predicted Energy,Energy Difference
104,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6379136475,-3545.3560000335524,1981.2819136139474
105,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6323989813,-3545.2397232476906,1981.3926757336094
106,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6286882478,-3545.1686880769153,1981.4600001708845
107,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.626113585,-3545.1232377144934,1981.5028758705066
108,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6238670089,-3545.0815085189265,1981.5423584899731
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6214364698,-3545.0247696178885,1981.5966668519113
109,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6182832212,-3544.943720605014,1981.674562616186
110,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6144489995,-3544.839089211514,1981.7753597879864
111,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6102986888,-3544.7201815513486,1981.8901171374514
112,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.606470408,-3544.6050430883215,1982.0014273196784
113,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6037001708,-3544.51529713873,1982.08840303207
114,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6025483122,-3544.468788597351,1982.1337597148495
115,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6031156275,-3544.47028073844,1982.1328348890602
116,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.60485907,-3544.507427465376,1982.097431604624
117,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6066124923,-3544.5517905731494,1982.0548219191505
118,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.607182575,-3544.56746804893,1982.0397145260695
119,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6053036131,-3544.5257781094097,1982.07952550369
120,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.6004292377,-3544.413338490611,1982.1870907470893
121,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/av_strain_surface/Adsorption_Complex_Simulations/aiMD_353K/Forces_and_traj_353_1.xyz,-5526.5926136289,-3544.231482574564,1982.361131054336
