Structure,File,Extracted Energy,Predicted Energy,Energy Difference
79,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6131392532,-3559.855806098429,1967.7573331547705
80,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.608844136,-3559.7864249540467,1967.8224191819531
81,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.605337001,-3559.7383991686524,1967.866937832348
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6026183717,-3559.7120510926898,1967.8905672790106
82,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6004444808,-3559.7012318971288,1967.8992125836717
83,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5985222995,-3559.6959716961996,1967.9025506033
84,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5964763589,-3559.6871795534344,1967.9092968054656
85,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5941630647,-3559.6695975659745,1967.9245654987258
86,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5916060961,-3559.642118930004,1967.9494871660959
87,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.5889469972,-3559.6080820840853,1967.9808649131146
